Title1,Title2,Authors1,Authors2,Keywords1,Keywords2,Label
mapping the anti-vaccination movement on facebook,policy diffusion: the issue‐definition stage,n smith; t graham,f gilardi; cr shipan; b wüest,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,"Policy Diffusion, Topic Modeling, Definion Stage",0
mapping the anti-vaccination movement on facebook,"trends and trajectories for explainable, accountable and intelligible systems: an hci research agenda",n smith; t graham,a abdul; j vermeulen; d wang; by lim,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,Intelligibility; explanations; explainable artificial intelligence; interpretable machine learning.,0
mapping the anti-vaccination movement on facebook,textured interfaces in monolithic perovskite/silicon tandem solar cells: advanced light management for improved efficiency and energy yield,n smith; t graham,m jošt; e köhnen; ab morales-vilches,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,"textured interfaces, solar cells, advance light management",0
mapping the anti-vaccination movement on facebook,"the mythos of model interpretability: in machine learning, the concept of interpretability is both important and slippery.",n smith; t graham,zc lipton,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,"Machine larning, Model Interpretability",0
mapping the anti-vaccination movement on facebook,toward understanding the topical structure of hospitality literature: applying machine learning and traditional statistics,n smith; t graham,e park; b chae; j kwon,Anti-vaccination; social network analysis; topic modelling; social network sites; social media,"topical structure modeling, topic modeling",0
"multi-co-training for document classification using various document representations: tf–idf, lda, and doc2vec","real-time crash prediction models: state-of-the-art, design pathways and ubiquitous requirements",d kim; d seo; s cho; p kang,m hossain; m abdel-aty; ma quddus,"Document classification, Semi-Supervised Learning, TF–IDF, LDA, Doc2Vec, Co-Training",ITS Real-time crash prediction model Design pathway Universal design requirements,0
"multi-co-training for document classification using various document representations: tf–idf, lda, and doc2vec",no longer lost in translation: evidence that google translate works for comparative bag-of-words text applications,d kim; d seo; s cho; p kang,e de vries; m schoonvelde; g schumacher,"Document classification, Semi-Supervised Learning, TF–IDF, LDA, Doc2Vec, Co-Training","automated content analysis, statistical analysis of texts, bag-of-words models, Google Translate, LDA",0
"multi-co-training for document classification using various document representations: tf–idf, lda, and doc2vec","read, watch, listen, and summarize: multi-modal summarization for asynchronous text, image, audio and video",d kim; d seo; s cho; p kang,h li; j zhu; c ma; j zhang,"Document classification, Semi-Supervised Learning, TF–IDF, LDA, Doc2Vec, Co-Training","Summarization, Multimedia, Multi-modal, Cross-modal, Natural language processing, Computer vision",0
"multi-co-training for document classification using various document representations: tf–idf, lda, and doc2vec",what do hotel customers complain about? text analysis using structural topic model,d kim; d seo; s cho; p kang,n hu; t zhang; b gao; i bose,"Document classification, Semi-Supervised Learning, TF–IDF, LDA, Doc2Vec, Co-Training",Online hotel reviews Customer dissatisfaction Structural topic model Text mining Tripadviso,0
"multi-co-training for document classification using various document representations: tf–idf, lda, and doc2vec","social media analytics–challenges in topic discovery, data collection, and data preparation",d kim; d seo; s cho; p kang,s stieglitz; m mirbabaie; b ross,"Document classification, Semi-Supervised Learning, TF–IDF, LDA, Doc2Vec, Co-Training",Social media analytics Social media Information systems Big data,0
"multi-co-training for document classification using various document representations: tf–idf, lda, and doc2vec",the utility of topic modelling for discourse studies: a critical evaluation,d kim; d seo; s cho; p kang,g brookes; t mcenery,"Document classification, Semi-Supervised Learning, TF–IDF, LDA, Doc2Vec, Co-Training","Corpus linguistics, corpus-assisted discourse studies, latent Dirichlet allocation, patient feedback, topic modelling",0
"multi-co-training for document classification using various document representations: tf–idf, lda, and doc2vec",what is wrong with topic modeling? and how to fix it using search-based software engineering,d kim; d seo; s cho; p kang,a agrawal; w fu; t menzies,"Document classification, Semi-Supervised Learning, TF–IDF, LDA, Doc2Vec, Co-Training","Topic modeling, Stability, LDA, tuning, differential evolution",0
"multi-co-training for document classification using various document representations: tf–idf, lda, and doc2vec",the effect of online reviews on product sales: a joint sentiment-topic analysis,d kim; d seo; s cho; p kang,x li; c wu; f mai,"Document classification, Semi-Supervised Learning, TF–IDF, LDA, Doc2Vec, Co-Training","eWOM, electronic word-of-mouth, star rating, textual sentiment, topical sentiment, product reviews, sales, joint sentiment-topic analysis, JST, mediation analysis",0
"multi-co-training for document classification using various document representations: tf–idf, lda, and doc2vec",short-text topic modeling via non-negative matrix factorization enriched with local word-context correlations,d kim; d seo; s cho; p kang,t shi; k kang; j choo; ck reddy,"Document classification, Semi-Supervised Learning, TF–IDF, LDA, Doc2Vec, Co-Training","Topic modeling, short texts, non-negative matrix factorization, word embedding",0
"multi-co-training for document classification using various document representations: tf–idf, lda, and doc2vec",using social media to mine and analyze public opinion related to covid-19 in china,d kim; d seo; s cho; p kang,x han; j wang; m zhang; x wang,"Document classification, Semi-Supervised Learning, TF–IDF, LDA, Doc2Vec, Co-Training",coronavirus; COVID-19; social media; public opinion; China; resource allocation,0
"multi-co-training for document classification using various document representations: tf–idf, lda, and doc2vec",textured interfaces in monolithic perovskite/silicon tandem solar cells: advanced light management for improved efficiency and energy yield,d kim; d seo; s cho; p kang,m jošt; e köhnen; ab morales-vilches,"Document classification, Semi-Supervised Learning, TF–IDF, LDA, Doc2Vec, Co-Training","textured interfaces, solar cells, advance light management",0
"multi-co-training for document classification using various document representations: tf–idf, lda, and doc2vec",toward understanding the topical structure of hospitality literature: applying machine learning and traditional statistics,d kim; d seo; s cho; p kang,e park; b chae; j kwon,"Document classification, Semi-Supervised Learning, TF–IDF, LDA, Doc2Vec, Co-Training","topical structure modeling, topic modeling",0
"multi-co-training for document classification using various document representations: tf–idf, lda, and doc2vec",public perception of the covid-19 pandemic on twitter: sentiment analysis and topic modeling study,d kim; d seo; s cho; p kang,s boon-itt; y skunkan,"Document classification, Semi-Supervised Learning, TF–IDF, LDA, Doc2Vec, Co-Training",COVID-19; Twitter; social media; infoveillance; infodemiology; infodemic; data; health informatics; mining; perception; topic modeling,0
"multi-co-training for document classification using various document representations: tf–idf, lda, and doc2vec","network-oriented modeling for adaptive networks: designing higher-order adaptive biological, mental and social network models",d kim; d seo; s cho; p kang,j treur,"Document classification, Semi-Supervised Learning, TF–IDF, LDA, Doc2Vec, Co-Training","Topic modeling, Network-Oriented Modeling, Adaptive Network",0
"multi-co-training for document classification using various document representations: tf–idf, lda, and doc2vec",research trends on big data in marketing: a text mining and topic modeling based literature analysis,d kim; d seo; s cho; p kang,a amado; p cortez; p rita; s moro,"Document classification, Semi-Supervised Learning, TF–IDF, LDA, Doc2Vec, Co-Training",Big data Marketing Literature analysis Research trends Text mining,0
"multi-co-training for document classification using various document representations: tf–idf, lda, and doc2vec",stock movement prediction from tweets and historical prices,d kim; d seo; s cho; p kang,y xu; sb cohen,"Document classification, Semi-Supervised Learning, TF–IDF, LDA, Doc2Vec, Co-Training","Twitter, Stock Price, Topic Modelling",0
"multi-co-training for document classification using various document representations: tf–idf, lda, and doc2vec",social media mining for product planning: a product opportunity mining approach based on topic modeling and sentiment analysis,d kim; d seo; s cho; p kang,b jeong; j yoon; jm lee,"Document classification, Semi-Supervised Learning, TF–IDF, LDA, Doc2Vec, Co-Training",Product opportunity New product development Social media mining Opportunity algorithm Topic modeling Sentiment analysis,0
